MASTERCLIENT,LOCATIONCODE,ITEMNO,DESCRIPTION,DESCRIPTION2,OKQUANTITY,REJECTQUANTITY,HOLDQUANTITY,TOTALQUANTITY,PUTAWAYOUTSTANDINGQTY,GATEENTRYOUTSTANDING,UOM,ITEMCATEGORYCODE,BRANDCODE,VENDORCODE,VENDORNAME,GRNNUMBER,ASNNO,GRNREGISTEREDDATE,CLIENTGRNDATE,PETSTYLECODE,STYLENAME,COLORCODE,SIZECODE,SOURCENO,INVOICENO,INVOICEDATE,VEHICLEARRIVALDATETIME,STATUS,POTYPE,CREATEDBY,MODIFYBY,IMEI,BOXID,STOREID,LOTNO,SERIALNO,LOTEXPIRY,MRP,VENDORBATCHNO,MFGDATE,PONO,PURCHASEPRICE,VENDORORDERNO,DISPATCHTYPE,ITEMSERIALNO,TOTALWAREHOUSEQUANTITY,CONTAINERNO,PONO2,COUNTRY_OF_ORIGIN,CATEGORY,BILL_OF_LADING,BILL_OF_ENTRY,WEIGHT,VOLUME,LPNCODE,ITEMCBM,ASNCBM,TOTALITEMCBM,TOTALASNCBM,NO2,BINCODE,TRANSPORTERNAME,VEHICLENO,DOCKETNO,VENDORADDRESS,SOURCETYPE,DEVICEMAC,DATA_MONTH
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,008-GORAKHPUR,,GRN/2025/3145,,2026-01-24T17:29:32,,WM-03,,,,TR/2425/28,TR/2425/28,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,NOD/2526/6031,SY102947,,0,,2025-09-11T00:00:00,,1950,TO/2025/32,Warehouse,,1,,,,,,,0,0,DEL_CX4542,0,0,0,0,ONT,,,,,,Transfer Receipt,989DB2B631B8,2026-01-01
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,008-GORAKHPUR,,GRN/2025/3145,,2026-01-24T17:29:32,,WM-03,,,,TR/2425/28,TR/2425/28,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,NOD/2526/6031,SY102945,,0,,2025-09-11T00:00:00,,1950,TO/2025/32,Warehouse,,1,,,,,,,0,0,DEL_CX4543,0,0,0,0,ONT,,,,,,Transfer Receipt,989DB2B63290,2026-01-01
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,008-GORAKHPUR,,GRN/2025/3145,,2026-01-24T17:29:32,,WM-03,,,,TR/2425/28,TR/2425/28,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,NOD/2526/6031,SY103571,,0,,2025-09-11T00:00:00,,1950,TO/2025/32,Warehouse,,1,,,,,,,0,0,DEL_CX4560,0,0,0,0,ONT,,,,,,Transfer Receipt,989DB2B62AA0,2026-01-01
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,008-GORAKHPUR,,GRN/2025/3145,,2026-01-24T17:29:32,,WM-03,,,,TR/2425/28,TR/2425/28,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,NOD/2526/6031,SY103403,,0,,2025-09-11T00:00:00,,1950,TO/2025/32,Warehouse,,1,,,,,,,0,0,DEL_CX4560,0,0,0,0,ONT,,,,,,Transfer Receipt,989DB2B63A40,2026-01-01
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,008-GORAKHPUR,,GRN/2025/3145,,2026-01-24T17:29:32,,WM-03,,,,TR/2425/28,TR/2425/28,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,NOD/2526/6031,SY103291,,0,,2025-09-11T00:00:00,,1950,TO/2025/32,Warehouse,,1,,,,,,,0,0,DEL_CX4579,0,0,0,0,ONT,,,,,,Transfer Receipt,989DB2B63C88,2026-01-01
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,008-GORAKHPUR,,GRN/2025/3145,,2026-01-24T17:29:32,,WM-03,,,,TR/2425/28,TR/2425/28,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,NOD/2526/6031,SY103296,,0,,2025-09-11T00:00:00,,1950,TO/2025/32,Warehouse,,1,,,,,,,0,0,DEL_CX4579,0,0,0,0,ONT,,,,,,Transfer Receipt,989DB2B64040,2026-01-01
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,008-GORAKHPUR,,GRN/2025/3145,,2026-01-24T17:29:32,,WM-03,,,,TR/2425/28,TR/2425/28,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,NOD/2526/6031,SY103289,,0,,2025-09-11T00:00:00,,1950,TO/2025/32,Warehouse,,1,,,,,,,0,0,DEL_CX4579,0,0,0,0,ONT,,,,,,Transfer Receipt,989DB2B61678,2026-01-01
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,008-GORAKHPUR,,GRN/2025/3144,,2026-01-24T17:28:35,,WM-02,,,,TR/2425/27,TR/2425/27,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/528,GX144184,,0,,2025-10-17T00:00:00,,2200,TO/2025/33,Warehouse,,1,,,,,,,0,0,DEL_CX7441,0,0,0,0,ONT,,,,,,Transfer Receipt,B486189404D2,2026-01-01
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,008-GORAKHPUR,,GRN/2025/3144,,2026-01-24T17:28:35,,WM-02,,,,TR/2425/27,TR/2425/27,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/533,GX141937,,0,,2025-10-24T00:00:00,,2200,TO/2025/33,Warehouse,,1,,,,,,,0,0,DEL_CX7439,0,0,0,0,ONT,,,,,,Transfer Receipt,B4861892BFF2,2026-01-01
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,008-GORAKHPUR,,GRN/2025/3144,,2026-01-24T17:28:35,,WM-02,,,,TR/2425/27,TR/2425/27,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/531,GX144739,,0,,2025-10-18T00:00:00,,2200,TO/2025/33,Warehouse,,1,,,,,,,0,0,DEL_CX7429,0,0,0,0,ONT,,,,,,Transfer Receipt,B48618946212,2026-01-01
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,008-GORAKHPUR,,GRN/2025/3144,,2026-01-24T17:28:35,,WM-02,,,,TR/2425/27,TR/2425/27,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/528,GX144034,,0,,2025-10-17T00:00:00,,2200,TO/2025/33,Warehouse,,1,,,,,,,0,0,DEL_CX7441,0,0,0,0,ONT,,,,,,Transfer Receipt,B48618941E22,2026-01-01
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,008-GORAKHPUR,,GRN/2025/3144,,2026-01-24T17:28:35,,WM-02,,,,TR/2425/27,TR/2425/27,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/531,GX144719,,0,,2025-10-18T00:00:00,,2200,TO/2025/33,Warehouse,,1,,,,,,,0,0,DEL_CX7428,0,0,0,0,ONT,,,,,,Transfer Receipt,B48618934DB2,2026-01-01
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,008-GORAKHPUR,,GRN/2025/3144,,2026-01-24T17:28:35,,WM-02,,,,TR/2425/27,TR/2425/27,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/531,GX144779,,0,,2025-10-18T00:00:00,,2200,TO/2025/33,Warehouse,,1,,,,,,,0,0,DEL_CX7428,0,0,0,0,ONT,,,,,,Transfer Receipt,B4861893F462,2026-01-01
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,008-GORAKHPUR,,GRN/2025/3144,,2026-01-24T17:28:35,,WM-02,,,,TR/2425/27,TR/2425/27,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/531,GX142018,,0,,2025-10-18T00:00:00,,2200,TO/2025/33,Warehouse,,1,,,,,,,0,0,DEL_CX7427,0,0,0,0,ONT,,,,,,Transfer Receipt,B48618938BE2,2026-01-01
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,008-GORAKHPUR,,GRN/2025/3144,,2026-01-24T17:28:35,,WM-02,,,,TR/2425/27,TR/2425/27,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/531,GX144671,,0,,2025-10-18T00:00:00,,2200,TO/2025/33,Warehouse,,1,,,,,,,0,0,DEL_CX7431,0,0,0,0,ONT,,,,,,Transfer Receipt,B486189453F2,2026-01-01
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,008-GORAKHPUR,,GRN/2025/3144,,2026-01-24T17:28:35,,WM-02,,,,TR/2425/27,TR/2425/27,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/531,GX143867,,0,,2025-10-18T00:00:00,,2200,TO/2025/33,Warehouse,,1,,,,,,,0,0,DEL_CX7438,0,0,0,0,ONT,,,,,,Transfer Receipt,B486189330D2,2026-01-01
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,008-GORAKHPUR,,GRN/2025/3144,,2026-01-24T17:28:35,,WM-02,,,,TR/2425/27,TR/2425/27,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/531,GX144778,,0,,2025-10-18T00:00:00,,2200,TO/2025/33,Warehouse,,1,,,,,,,0,0,DEL_CX7428,0,0,0,0,ONT,,,,,,Transfer Receipt,B48618943022,2026-01-01
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,008-GORAKHPUR,,GRN/2025/3144,,2026-01-24T17:28:35,,WM-02,,,,TR/2425/27,TR/2425/27,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/531,GX143104,,0,,2025-10-18T00:00:00,,2200,TO/2025/33,Warehouse,,1,,,,,,,0,0,DEL_CX7430,0,0,0,0,ONT,,,,,,Transfer Receipt,B4861893B4F2,2026-01-01
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,008-GORAKHPUR,,GRN/2025/3144,,2026-01-24T17:28:35,,WM-02,,,,TR/2425/27,TR/2425/27,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/531,GX144864,,0,,2025-10-18T00:00:00,,2200,TO/2025/33,Warehouse,,1,,,,,,,0,0,DEL_CX7430,0,0,0,0,ONT,,,,,,Transfer Receipt,B48618936D82,2026-01-01
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,008-GORAKHPUR,,GRN/2025/3144,,2026-01-24T17:28:35,,WM-02,,,,TR/2425/27,TR/2425/27,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/531,GX143120,,0,,2025-10-18T00:00:00,,2200,TO/2025/33,Warehouse,,1,,,,,,,0,0,DEL_CX7431,0,0,0,0,ONT,,,,,,Transfer Receipt,B486189369C2,2026-01-01
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,008-GORAKHPUR,,GRN/2025/3144,,2026-01-24T17:28:35,,WM-02,,,,TR/2425/27,TR/2425/27,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/533,GX141986,,0,,2025-10-24T00:00:00,,2200,TO/2025/33,Warehouse,,1,,,,,,,0,0,DEL_CX7440,0,0,0,0,ONT,,,,,,Transfer Receipt,B48618949EE2,2026-01-01
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,008-GORAKHPUR,,GRN/2025/3144,,2026-01-24T17:28:35,,WM-02,,,,TR/2425/27,TR/2425/27,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/531,GX143999,,0,,2025-10-18T00:00:00,,2200,TO/2025/33,Warehouse,,1,,,,,,,0,0,DEL_CX7438,0,0,0,0,ONT,,,,,,Transfer Receipt,B48618931B82,2026-01-01
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,008-GORAKHPUR,,GRN/2025/3144,,2026-01-24T17:28:35,,WM-02,,,,TR/2425/27,TR/2425/27,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/531,GX143123,,0,,2025-10-18T00:00:00,,2200,TO/2025/33,Warehouse,,1,,,,,,,0,0,DEL_CX7430,0,0,0,0,ONT,,,,,,Transfer Receipt,B4861893CA62,2026-01-01
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,008-GORAKHPUR,,GRN/2025/3144,,2026-01-24T17:28:35,,WM-02,,,,TR/2425/27,TR/2425/27,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/533,GX141903,,0,,2025-10-24T00:00:00,,2200,TO/2025/33,Warehouse,,1,,,,,,,0,0,DEL_CX7440,0,0,0,0,ONT,,,,,,Transfer Receipt,B4861893F7F2,2026-01-01
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,008-GORAKHPUR,,GRN/2025/3144,,2026-01-24T17:28:35,,WM-02,,,,TR/2425/27,TR/2425/27,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/531,GX143452,,0,,2025-10-18T00:00:00,,2200,TO/2025/33,Warehouse,,1,,,,,,,0,0,DEL_CX7438,0,0,0,0,ONT,,,,,,Transfer Receipt,B4861893BF72,2026-01-01
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,008-GORAKHPUR,,GRN/2025/3144,,2026-01-24T17:28:35,,WM-02,,,,TR/2425/27,TR/2425/27,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/531,GX143455,,0,,2025-10-18T00:00:00,,2200,TO/2025/33,Warehouse,,1,,,,,,,0,0,DEL_CX7430,0,0,0,0,ONT,,,,,,Transfer Receipt,B4861893CC62,2026-01-01
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,008-GORAKHPUR,,GRN/2025/3144,,2026-01-24T17:28:35,,WM-02,,,,TR/2425/27,TR/2425/27,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/528,GX144038,,0,,2025-10-17T00:00:00,,2200,TO/2025/33,Warehouse,,1,,,,,,,0,0,DEL_CX7441,0,0,0,0,ONT,,,,,,Transfer Receipt,B48618941F32,2026-01-01
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,008-GORAKHPUR,,GRN/2025/3144,,2026-01-24T17:28:35,,WM-02,,,,TR/2425/27,TR/2425/27,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/533,GX141952,,0,,2025-10-24T00:00:00,,2200,TO/2025/33,Warehouse,,1,,,,,,,0,0,DEL_CX7439,0,0,0,0,ONT,,,,,,Transfer Receipt,B4861892BBB2,2026-01-01
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,008-GORAKHPUR,,GRN/2025/3144,,2026-01-24T17:28:35,,WM-02,,,,TR/2425/27,TR/2425/27,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/531,GX143585,,0,,2025-10-18T00:00:00,,2200,TO/2025/33,Warehouse,,1,,,,,,,0,0,DEL_CX7430,0,0,0,0,ONT,,,,,,Transfer Receipt,B486189392E2,2026-01-01
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,008-GORAKHPUR,,GRN/2025/3144,,2026-01-24T17:28:35,,WM-02,,,,TR/2425/27,TR/2425/27,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/531,GX143014,,0,,2025-10-18T00:00:00,,2200,TO/2025/33,Warehouse,,1,,,,,,,0,0,DEL_CX7431,0,0,0,0,ONT,,,,,,Transfer Receipt,B4861893E622,2026-01-01
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,008-GORAKHPUR,,GRN/2025/3144,,2026-01-24T17:28:35,,WM-02,,,,TR/2425/27,TR/2425/27,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/528,GX144040,,0,,2025-10-17T00:00:00,,2200,TO/2025/33,Warehouse,,1,,,,,,,0,0,DEL_CX7441,0,0,0,0,ONT,,,,,,Transfer Receipt,B48618940422,2026-01-01
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,008-GORAKHPUR,,GRN/2025/3144,,2026-01-24T17:28:35,,WM-02,,,,TR/2425/27,TR/2425/27,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/531,GX143614,,0,,2025-10-18T00:00:00,,2200,TO/2025/33,Warehouse,,1,,,,,,,0,0,DEL_CX7438,0,0,0,0,ONT,,,,,,Transfer Receipt,B48618945422,2026-01-01
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,008-GORAKHPUR,,GRN/2025/3144,,2026-01-24T17:28:35,,WM-02,,,,TR/2425/27,TR/2425/27,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/531,GX143970,,0,,2025-10-18T00:00:00,,2200,TO/2025/33,Warehouse,,1,,,,,,,0,0,DEL_CX7438,0,0,0,0,ONT,,,,,,Transfer Receipt,B48618945432,2026-01-01
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,008-GORAKHPUR,,GRN/2025/3144,,2026-01-24T17:28:35,,WM-02,,,,TR/2425/27,TR/2425/27,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/531,GX144601,,0,,2025-10-18T00:00:00,,2200,TO/2025/33,Warehouse,,1,,,,,,,0,0,DEL_CX7428,0,0,0,0,ONT,,,,,,Transfer Receipt,B48618938FF2,2026-01-01
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,008-GORAKHPUR,,GRN/2025/3144,,2026-01-24T17:28:35,,WM-02,,,,TR/2425/27,TR/2425/27,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/531,GX143655,,0,,2025-10-18T00:00:00,,2200,TO/2025/33,Warehouse,,1,,,,,,,0,0,DEL_CX7429,0,0,0,0,ONT,,,,,,Transfer Receipt,B48618938B02,2026-01-01
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,008-GORAKHPUR,,GRN/2025/3144,,2026-01-24T17:28:35,,WM-02,,,,TR/2425/27,TR/2425/27,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/531,GX144666,,0,,2025-10-18T00:00:00,,2200,TO/2025/33,Warehouse,,1,,,,,,,0,0,DEL_CX7430,0,0,0,0,ONT,,,,,,Transfer Receipt,B486189431D2,2026-01-01
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,008-GORAKHPUR,,GRN/2025/3144,,2026-01-24T17:28:35,,WM-02,,,,TR/2425/27,TR/2425/27,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/531,GX143726,,0,,2025-10-18T00:00:00,,2200,TO/2025/33,Warehouse,,1,,,,,,,0,0,DEL_CX7429,0,0,0,0,ONT,,,,,,Transfer Receipt,B48618933992,2026-01-01
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,008-GORAKHPUR,,GRN/2025/3144,,2026-01-24T17:28:35,,WM-02,,,,TR/2425/27,TR/2425/27,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/533,GX141961,,0,,2025-10-24T00:00:00,,2200,TO/2025/33,Warehouse,,1,,,,,,,0,0,DEL_CX7440,0,0,0,0,ONT,,,,,,Transfer Receipt,B4861892C1A2,2026-01-01
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,008-GORAKHPUR,,GRN/2025/3144,,2026-01-24T17:28:35,,WM-02,,,,TR/2425/27,TR/2425/27,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/531,GX142123,,0,,2025-10-18T00:00:00,,2200,TO/2025/33,Warehouse,,1,,,,,,,0,0,DEL_CX7427,0,0,0,0,ONT,,,,,,Transfer Receipt,B48618944C42,2026-01-01
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,008-GORAKHPUR,,GRN/2025/3144,,2026-01-24T17:28:35,,WM-02,,,,TR/2425/27,TR/2425/27,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/533,GX141846,,0,,2025-10-24T00:00:00,,2200,TO/2025/33,Warehouse,,1,,,,,,,0,0,DEL_CX7439,0,0,0,0,ONT,,,,,,Transfer Receipt,B4861892BFB2,2026-01-01
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,008-GORAKHPUR,,GRN/2025/3144,,2026-01-24T17:28:35,,WM-02,,,,TR/2425/27,TR/2425/27,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/531,GX143901,,0,,2025-10-18T00:00:00,,2200,TO/2025/33,Warehouse,,1,,,,,,,0,0,DEL_CX7438,0,0,0,0,ONT,,,,,,Transfer Receipt,B48618943CE2,2026-01-01
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,008-GORAKHPUR,,GRN/2025/3144,,2026-01-24T17:28:35,,WM-02,,,,TR/2425/27,TR/2425/27,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/533,GX141852,,0,,2025-10-24T00:00:00,,2200,TO/2025/33,Warehouse,,1,,,,,,,0,0,DEL_CX7440,0,0,0,0,ONT,,,,,,Transfer Receipt,B4861893E0E2,2026-01-01
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,008-GORAKHPUR,,GRN/2025/3144,,2026-01-24T17:28:35,,WM-02,,,,TR/2425/27,TR/2425/27,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/533,GX141981,,0,,2025-10-24T00:00:00,,2200,TO/2025/33,Warehouse,,1,,,,,,,0,0,DEL_CX7440,0,0,0,0,ONT,,,,,,Transfer Receipt,B48618936802,2026-01-01
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,008-GORAKHPUR,,GRN/2025/3144,,2026-01-24T17:28:35,,WM-02,,,,TR/2425/27,TR/2425/27,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/531,GX144732,,0,,2025-10-18T00:00:00,,2200,TO/2025/33,Warehouse,,1,,,,,,,0,0,DEL_CX7428,0,0,0,0,ONT,,,,,,Transfer Receipt,B48618939522,2026-01-01
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,008-GORAKHPUR,,GRN/2025/3144,,2026-01-24T17:28:35,,WM-02,,,,TR/2425/27,TR/2425/27,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/531,GX144620,,0,,2025-10-18T00:00:00,,2200,TO/2025/33,Warehouse,,1,,,,,,,0,0,DEL_CX7428,0,0,0,0,ONT,,,,,,Transfer Receipt,B4861893CB92,2026-01-01
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,008-GORAKHPUR,,GRN/2025/3144,,2026-01-24T17:28:35,,WM-02,,,,TR/2425/27,TR/2425/27,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/531,GX142022,,0,,2025-10-18T00:00:00,,2200,TO/2025/33,Warehouse,,1,,,,,,,0,0,DEL_CX7427,0,0,0,0,ONT,,,,,,Transfer Receipt,B4861893CCC2,2026-01-01
WIOM,001-SAKET,WM-02,Wiom ONT_GX-Titanium E20/Earth 2022,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,008-GORAKHPUR,,GRN/2025/3144,,2026-01-24T17:28:35,,WM-02,,,,TR/2425/27,TR/2425/27,2026-01-24T00:00:00,,Released,,Rahul,Rahul,,,,GX/G/25-26/528,GX144183,,0,,2025-10-17T00:00:00,,2200,TO/2025/33,Warehouse,,1,,,,,,,0,0,DEL_CX7441,0,0,0,0,ONT,,,,,,Transfer Receipt,B4861893FE82,2026-01-01
